Country,City,Airport Name,IATA Code,ICAO Code
Gabon,Okondja,Okondja,OKN,FOGQ
Gabon,Omboue,Omboue,OMB,FOOH
Gabon,Ouanga,Ouanga,OUU,
Gabon,Owendo,Owendo,OWE,
Gabon,Oyem,Oyem,OYE,FOGO
Gabon,Port Gentil,Port Gentil,POG,FOOG
Gabon,Tchibanga,Tchibanga,TCH,FOOT
Gabon,Wagny,Wagny,WGY,
Gabon,Wora Na Ye,Wora Na Ye,WNE,
Gabon,Sette Cama,Sette Cama,ZKM,FOOS
Solomon Islands,Afutara,Afutara Aerodrome,AFT,AGAF
Solomon Islands,Anuha Island Resort,Anuha Island Resort,ANH,
Solomon Islands,Arona,Arona,AON,
Solomon Islands,Atoifi,Atoifi,ATD,AGAT
Solomon Islands,Avu Avu,Avu Avu,AVU,AGGJ
Solomon Islands,Balalae,Balalae,BAS,AGGE
Solomon Islands,Bellona,Bellona,BNY,AGGB
Solomon Islands,Batuna,Batuna Aerodrome,BPF,AGBT
Solomon Islands,Choiseul Bay,Choiseul Bay,CHY,AGGC
Solomon Islands,Sege,Sege,EGM,AGGS
Solomon Islands,Fera Island,Fera Island,FRE,AGGF
Solomon Islands,Guadalcanal,Guadalcanal,GSI,
Solomon Islands,Gatokae,Gatokae Aerodrom,GTA,
Solomon Islands,Gizo,Gizo,GZO,AGGN
Solomon Islands,Honiara,Henderson Intl,HIR,AGGH
Solomon Islands,Kirakira,Kirakira,IRA,AGGK
Solomon Islands,Kukundu,Kukundu,KUE,AGKU
Solomon Islands,Kwai Harbour,Kwai Harbour,KWR,
Solomon Islands,Kwailabesi,Kwailabesi Aerodrom,KWS,
Solomon Islands,Mbambanakira,Mbambanakira,MBU,AGGD
Solomon Islands,Mono,Mono,MNY,AGGO
Solomon Islands,Munda,Munda,MUA,AGGM
Solomon Islands,Star Habour,Nana,NAZ,OINZ
Solomon Islands,Santa Ana,Santa Ana,NNB,AGGT
Solomon Islands,Onepusu,Onepusu,ONE,
Solomon Islands,Ontong Java,Ontong Java,OTV,
Solomon Islands,Parasi,Parasi,PRS,AGGP
Solomon Islands,Ramata,Ramata,RBV,
Solomon Islands,Ringi Cove,Ringi Cove,RIN,AGRC
Solomon Islands,Rennell,Rennell,RNL,AGGR
Solomon Islands,Barora,Barora,RRI,
Solomon Islands,Marau Sound,Marau Sound,RUS,AGGU
Solomon Islands,Santa Cruz Is,Santa Cruz Is,SCZ,AGGL
Solomon Islands,Savo,Savo,SVY,
Solomon Islands,Tarapaina,Tarapaina,TAA,
Solomon Islands,Tulagi Island,Tulagi Island,TLG,
Solomon Islands,Suavanao,Suavanao Airstrip,VAO,AGGV
Solomon Islands,Barakoma,Barakoma,VEV,AGBA
Solomon Islands,Viru,Viru Harbour Airstrip,VIU,
Solomon Islands,Yandina,Yandina,XYA,AGGY
Mozambique,Alto Molocue,Alto Molocue,AME,
Mozambique,Angoche,Angoche,ANO,FQAG
Mozambique,Nampula,Nampula,APL,FQNP
Mozambique,Benguera Island,Benguera Island,BCW,
Mozambique,Beira,Beira,BEW,FQBR
Mozambique,Bajone,Bajone,BJN,
Mozambique,Bazaruto Island,Bazaruto Island,BZB,
Mozambique,Caia,Caia,CMZ,
Mozambique,Dambula,Dambulu Oya Tank,DBU,OMDB
Mozambique,Cuamba,Cuamba,FXO,FQCB
Mozambique,Ibo,Ibo,IBO,
Mozambique,Inhaca,Inhaca,IHC,FMSI
Mozambique,Inhaminga,Inhaminga,IMG,
Mozambique,Chinde,Chinde,INE,
Mozambique,Inhambane,Inhambane,INH,FQIN
Mozambique,Luabo,Luabo,LBM,FQLU
Mozambique,Lumbo,Lumbo,LFB,
Mozambique,Palma,Palma,LMZ,
Mozambique,Magaruque,Magaruque,MFW,
Mozambique,Maganja Da Costa,Maganja Da Costa,MJS,
Mozambique,Mahenye,Mahenye,MJW,KLAS
Mozambique,Moma,Moma,MMW,
Mozambique,Nacala,Nacala,MNC,FQNC
Mozambique,Maputo,Maputo International,MPM,FQMA
Mozambique,Montepuez,Montepuez,MTU,
Mozambique,Mueda,Mueda,MUD,FQMD
Mozambique,Mocimboa Praia,Mocimboa Praia,MZB,FQMP
Mozambique,Nangade,Nangade,NND,
Mozambique,Ponta de Ouro,Ponta de Ouro,PDD,VNBW
Mozambique,Pebane,Pebane,PEB,
Mozambique,Pemba,Porto Amelia,POL,FQPB
Mozambique,Marromeu,Marromeu,RRM,
Mozambique,Tete,Tete,TCV,FQTE
Mozambique,Tete,Matundo,TET,FQTT
Mozambique,Chokwe,Chokwe,TGS,
Mozambique,Quelimane,Quelimane,UEL,FQQL
Mozambique,Xai Xai,Xai Xai,VJB,FQXA
Mozambique,Gurue,Gurue,VJQ,
Mozambique,Vilanculos,Vilanculos,VNX,FQVL
Mozambique,Lichinga,Lichinga,VXC,FQLC
Myanmar,Sittwe,Civil,AKY,VYSW
Myanmar,Bhamo,Bhamo,BMO,VYBM
Myanmar,Bassein,Bassein,BSX,VYPN
Myanmar,Gangaw,Gangaw,GAW,VYGG
Myanmar,Gwa,Gwa,GWA,VYGW
Myanmar,Henzada,Henzada,HEB,VBHD
Myanmar,Heho,Heho,HEH,VYHH
Myanmar,Homalin,Homalin,HOX,VYHL
Myanmar,Kawthaung,Kawthaung,KAW,VYKT
Myanmar,Keng Tung,Keng Tung,KET,VYKG
Myanmar,Khamti,Khamti,KHM,VYKI
Myanmar,Kalemyo,Kalemyo,KMV,VYKL
Myanmar,Kyaukpyu,Kyaukpyu,KYP,VYKP
Myanmar,Kyauktaw,Kyauktaw,KYT,VYKU
Myanmar,Loikaw,Loikaw,LIW,VYLK
Myanmar,Lashio,Lashio,LSH,VYLS
Myanmar,Mandalay,Mandalay International,MDL,VYMD
Myanmar,Mong Ton,Mong Ton,MGK,VYMT
Myanmar,Manaung,Manaung,MGU,VYMN
Myanmar,Myeik,Myeik,MGZ,VYME
Myanmar,Maulmyine,Maulmyine,MNU,VYMM
Myanmar,Momeik,Momeik,MOE,VYMO
Myanmar,Mong Hsat,Mong Hsat,MOG,VYMS
Myanmar,Magwe,Magwe,MWQ,VYMW
Myanmar,Myitkyina,Myitkyina,MYT,VYMK
Myanmar,Namsang,Namsang,NMS,VYNS
Myanmar,Namtu,Namtu,NMT,VYNT
Myanmar,Nyaung-u,Nyaung-u,NYU,VYBG
Myanmar,Pa-an,Pa-an,PAA,VYPA
Myanmar,Pauk,Pauk,PAU,VYPK
Myanmar,Putao,Putao,PBU,VYPT
Myanmar,Pakokku,Pakokku,PKK,VYPU
Myanmar,Papun,Papun,PPU,VBPP
Myanmar,Prome,Prome,PRU,VYPY
Myanmar,Yangon,Mingaladon,RGN,VYYY
Myanmar,Thandwe,Thandwe,SNW,VYTD
Myanmar,Tachilek,Tachilek,THL,VYTL
Myanmar,Tilin,Tilin,TIO,VYHN
Myanmar,Dawe,Dawe,TVY,VYDW
Myanmar,Ye,Ye,XYE,VYYE
Panama,Achutupo,Achutupo,ACU,
Panama,Ailigandi,Ailigandi,AIL,
Panama,Puerto Armuellas,Puerto Armuellas,AML,
Panama,Bahia Pinas,Bahia Pinas,BFQ,
Panama,Balboa,Balboa,BLB,MPHO
Panama,Bocas Del Toro,Bocas Del Toro,BOC,MPBO
Panama,Caledonia,Caledonia,CDE,
Panama,Changuinola,Changuinola,CHX,MPCH
Panama,Chitre,Chitre,CTD,MPCE
Panama,Carti,Carti,CTE,
Panama,Corazon De Jesus,Corazon De Jesus,CZJ,
Panama,David,Enrique Malek,DAV,MPDA
Panama,El Real,El Real,ELE,
Panama,Garachine,Garachine,GHE,
Panama,Fort Kobbe,Howard Afb,HOW,
Panama,Jaque,Jaque,JQE,MPJE
Panama,Mamitupo,Mamitupo,MPI,KMPI
Panama,Mulatupo,Mulatupo,MPP,
Panama,San Blas,San Blas,NBL,MPWN
Panama,Nargana,Nargana,NGN,
Panama,San Miguel,San Miguel,NMG,
Panama,Colon,Enrique Adolfo Jimenez,ONX,MPEJ
Panama,Contadora,Contadora,OTD,
Panama,Montilla,Montilla,OZU,EGXU
Panama,Panama City,Paitilla-Marcos A. Gelabert,PAC,MPMG
Panama,Panama City,Tyndall AFB,PAM,KPAM
Panama,La Palma,La Palma,PLP,MPLP
Panama,Panama City,Tocumen International,PTY,MPTO
Panama,Puerto Obaldia,Puerto Obaldia,PUE,MPOA
Panama,El Porvenir,El Porvenir,PVE,MPVR
Panama,Playon Chico,Playon Chico,PYC,
Panama,Yaviza,Yaviza,PYV,
Panama,Rio Tigre,Rio Tigre,RIT,
Panama,Rio Alzucar,Rio Alzucar,RIZ,
Panama,Rio Sidra,Rio Sidra,RSI,
Panama,Sambu,Sambu,SAX,
Panama,Santa Fe,Santa Fe,SFW,
Panama,Ticantiki,Ticantiki,TJC,KLBX
Panama,Tupile,Tupile,TUE,
Panama,Ustupo,Ustupo,UTU,
Kenya,Amboseli,Amboseli,ASV,HKAM
Kenya,Bamburi,Bamburi,BMQ,
Kenya,Eldoret,Eldoret,EDL,HKEL
Kenya,Eliye Springs,Eliye Springs,EYS,HKES
Kenya,Garissa,Garissa,GAS,HKGA
Kenya,Hola,Hola,HOA,HKHO
Kenya,Kilaguni,Kilaguni,ILU,HKKL
Kenya,Kericho,Kericho,KEY,HKKR
Kenya,Kisumu,Kisumu,KIS,HKKI
Kenya,Kiunga,Kiunga,KIU,
Kenya,Kalokol,Kalokol,KLK,HKFG
Kenya,Kinoosao,Kinoosao,KNY,
Kenya,Kerio Valley,Kerio Valley,KRV,
Kenya,Kitale,Kitale,KTL,HKKT
Kenya,Kiwayu,Kiwayu,KWY,
Kenya,Lamu,Lamu,LAU,HKLU
Kenya,Liboi,Liboi,LBK,
Kenya,Lake Baringo,Lake Baringo,LBN,
Kenya,Lokichoggio,Lokichoggio,LKG,KSLC
Kenya,Lake Rudolf,Lake Rudolf,LKU,
Kenya,Lodwar,Lodwar,LOK,HKLO
Kenya,Loyangalani,Loyangalani,LOY,HKLY
Kenya,Mombasa,Moi International,MBA,HKMO
Kenya,Mara Lodges,Mara Lodges,MRE,
Kenya,Mumias,Mumias,MUM,
Kenya,Malindi,Malindi,MYD,HKML
Kenya,Moyale,Moyale,MYS,
Kenya,Nairobi,Jomo Kenyatta International,NBO,HKJK
Kenya,Mandera,Mandera,NDE,HKMA
Kenya,Nakuru,Nakuru,NUU,HKNK
Kenya,Nyeri,Nyeri,NYE,HKNI
Kenya,Nanyuki,Nanyuki,NYK,HKNY
Kenya,Nzoia,Nzoia,NZO,
Kenya,Marsabit,Marsabit,RBT,HKMB
Kenya,Tororo,Tororo,TRY,HUTO
Kenya,Samburu,Samburu,UAS,HKSB
Kenya,Ukunda,Ukunda,UKA,HKKA
Kenya,Nairobi,Wilson,WIL,HKNW
Kenya,Wajir,Wajir,WJR,HKWJ
Iceland,Akureyri,Akureyri,AEY,BIAR
Iceland,Borgarfjordur Eystri,Borgarfjordur Eystri,BGJ,BIBF
Iceland,Bildudalur,Bildudalur,BIU,BIBD
Iceland,Bakkafjordur,Bakkafjordur,BJD,BIBK
Iceland,Blonduos,Blonduos,BLO,BIBL
Iceland,Breiddalsvik,Breiddalsvik,BXV,BIBV
Iceland,Djupivogur,Djupivogur,DJU,BIDV
Iceland,Egilsstadir,Egilsstadir,EGS,BIEG
Iceland,Fagurholsmyri,Fagurholsmyri,FAG,BIFM
Iceland,Faskrudsfjordur,Faskrudsfjordur,FAS,BIFF
Iceland,Flateyri,Flateyri,FLI,BIHT
Iceland,Gjogur,Gjogur,GJR,BIGJ
Iceland,Grimsey,Grimsey,GRY,BIGR
Iceland,Grundarfjordur,Grundarfjordur,GUU,BIGF
Iceland,Hornafjordur,Hornafjordur,HFN,BIHN
Iceland,Holmavik,Holmavik,HVK,BIHK
Iceland,Hvammstangi,Hvammstangi,HVM,BIHV
Iceland,Husavik,Husavik,HZK,BIHU
Iceland,Isafjordur,Isafjordur,IFJ,BIIS
Iceland,Reykjavik,Keflavik International,KEF,BIKF
Iceland,Myvatn,Reykiahlid,MVA,BIRL
Iceland,Nordfjordur,Nordfjordur,NOR,BINF
Iceland,Olafsfjordur,Olafsfjordur,OFJ,BIOF
Iceland,Olafsvik,Rif,OLI,POLI
Iceland,Kopasker,Kopasker,OPA,BIKP
Iceland,Patreksfjordur,Patreksfjordur,PFJ,BIPA
Iceland,Raufarhofn,Raufarhofn,RFN,BIRG
Iceland,Reykholar,Reykholar,RHA,BIRE
Iceland,Reykjavik,Keflavik,RKV,BIRK
Iceland,Saudarkrokur,Saudarkrokur,SAK,BIKR
Iceland,Seydisfjordur,Seydisfjordur,SEJ,
Iceland,Siglufjordur,Siglufjordur,SIJ,BISI
Iceland,Sudureyri,Sudureyri,SUY,
Iceland,Stykkisholmur,Stykkisholmur,SYK,BIST
Iceland,Thingeyri,Thingeyri,TEY,BITE
Iceland,Thorshofn,Thorshofn,THO,BITN
Iceland,Talknafjordur,Talknafjordur,TLK,
Iceland,Vestmannaeyjar,Vestmannaeyjar,VEY,BIVM
Iceland,Vopnafjordur,Vopnafjordur,VPN,BIVO
Greenland,Tasiilaq,Tasiilaq,AGM,BGAM
Greenland,Neerlerit Inaat,Neerlerit Inaat,CNP,BGCO
Greenland,Dundas,Dundas,DUN,BGDU
Greenland,Nuuk,Nuuk,GOH,BGGH
Greenland,Ilulissat,Ilulissat,JAV,BGJN
Greenland,Qasigiannguit,Qasigiannguit,JCH,BGCH
Greenland,Aasiaat,Aasiaat,JEG,BGAA
Greenland,Paamiut,Frederikshab,JFR,BGFH
Greenland,Qeqertarsuaq,Qeqertarsuaq,JGO,BGGN
Greenland,Groennedal,Heliport,JGR,BGGD
Greenland,Sisimiut,Sisimiut,JHS,BGSS
Greenland,Qaqortoq,Heliport,JJU,BGJH
Greenland,Nanortalik,Nanortalik,JNN,BGNN
Greenland,Narsaq,Heliport,JNS,BGNS
Greenland,Qaarsut,Qaarsut,JQA,BGUQ
Greenland,Arsuk,Arsuk,JRK,BGAR
Greenland,Maniitsoq,Heliport,JSU,BGMQ
Greenland,Upernavik,Heliport,JUV,BGUK
Greenland,Kulusuk,Kulusuk,KUS,BGKK
Greenland,Alluitsup Paa,Alluitsup Paa,LLU,BGAP
Greenland,Qaanaaq,Qaanaaq,NAQ,BGQQ
Greenland,Ittoqqortoormiit,Ittoqqortoormiit,OBY,BGSC
Greenland,Qeqertaq,Heliport,PQT,SKBO
Greenland,Akunnaaq,Heliport,QCU,SASQ
Greenland,Iginniarfik,Heliport,QFI,BGIG
Greenland,Attu,Heliport,QGQ,SASQ
Greenland,Kitsissuarsuit,Heliport,QJE,SASQ
Greenland,Ikamiut,Heliport,QJI,SASQ
Greenland,Niaqornaarsuk,Heliport,QMK,BGQQ
Greenland,Kangaatsiaq,Heliport,QPW,BGKA
Greenland,Saqqaq,Heliport,QUP,BGSQ
Greenland,Kangerlussuaq,Kangerlussuaq,SFJ,BGSF
Greenland,Pituffik,Pituffik,THU,BGTL
Greenland,Narsarsuaq,Narsarsuaq,UAK,BGBW
Greenland,Uummannaq,Uummannaq,UMD,BGUM
Greenland,Oqatsut,Harbour,XEO,VLOS
Greenland,Tasiuasaq,Harbour,XEQ,SNXQ
Greenland,Ilimanaq,Harbour,XIQ,SNXQ
Angola,Ambriz,Ambriz,AAZ,MGQZ
Angola,Andulo,Andulo,ANL,FNAL
Angola,Ambriz,Ambriz,AZZ,FNAM
Angola,Benguela,Gen V Deslandes,BUG,FNBG
Angola,Cabinda,Cabinda,CAB,FNCA
Angola,Cazombo,Cazombo,CAV,FNCZ
Angola,Catumbela,Catumbela,CBT,FNCT
Angola,Waco Kungo,Waco Kungo,CEO,FNWK
Angola,Cafunfo,Cafunfo,CFF,FNCF
Angola,Cangamba,Cangamba,CNZ,
Angola,Cuito Cuanavale,Cuito Cuanavale,CTI,FNCV
Angola,Dirico,Dirico,DRC,
Angola,Dundo,Dundo,DUE,FNDU
Angola,Lumbala,Lumbala,GGC,FNBL
Angola,Negage,Negage,GXG,FNNG
Angola,Jamba,Jamba,JMB,FNJA
Angola,Capanda,Capanda,KNP,FNCP
Angola,Luanda,4 de Fevereiro,LAD,FNLU
Angola,Lukapa,Lukapa,LBZ,FNLK
Angola,Luena,Luena,LUO,FNUE
Angola,Malange,Malange,MEG,FNMA
Angola,Namibe,Namibe,MSZ,FNMO
Angola,Sumbe,Sumbe,NDD,FNSU
Angola,Ndalatandos,Ndalatandos,NDF,GQPP
Angola,Huambo,Huambo,NOV,FNHU
Angola,Nzagi,Nzagi,NZA,FNZG
Angola,Porto Amboim,Porto Amboim,PBN,FNPA
Angola,Chitato,Chitato,PGI,FNCH
Angola,Cinder River,Cinder River,RCP,SBRF
Angola,Lubango,Lubango,SDD,FNUB
Angola,Menongue,Menongue,SPP,FNME
Angola,Kuito,Kuito (Silva Porto),SVP,FNKU
Angola,Soyo,Soyo,SZA,FNSO
Angola,Luau,Luau,UAL,FNUA
Angola,Uige,Uige,UGO,FNUG
Angola,Saurimo,Saurimo,VHC,FNSA
Angola,Ongiva,Ongiva,VPE,FNGI
Angola,Xangongo,Xangongo,XGN,FNXA
Bolivia,Apolo,Apolo,APB,SLAP
Bolivia,Ascension,Ascension,ASC,SLAS
Bolivia,Huacaraje,Huacaraje,BVK,SLHJ
Bolivia,Baures,Baures,BVL,SLBU
Bolivia,Yacuiba,Yacuiba,BYC,SLYA
Bolivia,Camiri,Camiri,CAM,SLCA
Bolivia,Cochabamba,J Wilsterman,CBB,SLCB
Bolivia,Concepcion,Concepcion,CEP,SLCP
Bolivia,Frutillar,Frutillar,FRT,SCFI
Bolivia,La Paz,El Alto,LPB,SLLP
Bolivia,"Lincoln Rock, AK",Coast Guard,LRK,KLRK
Bolivia,Magdalena,Magdalena,MGD,SLMG
Bolivia,Monteagudo,Monteagudo,MHW,PHOG
Bolivia,San Matias,San Matias,MQK,KLAS
Bolivia,Oruro,Oruro,ORU,SLOR
Bolivia,Potosi,Potosi,POI,SLPO
Bolivia,Puerto Suarez,Puerto Suarez,PSZ,SLPS
Bolivia,Puerto Rico,Puerto Rico,PUR,SLPR
Bolivia,Rancho,French Valley,RBK,
Bolivia,Robore,Robore,RBO,SLRB
Bolivia,Rurrenabaque,Rurrenabaque,RBQ,SLRQ
Bolivia,Reyes,Reyes,REY,SLRY
Bolivia,Riberalta,Gen Buech,RIB,SLRI
Bolivia,Santa Ana,Yacuma,SBL,SLSA
Bolivia,San Joaquin,San Joaquin,SJB,SLJO
Bolivia,San Jose,San Jose,SJS,SLJE
Bolivia,San Javier,San Javier,SJV,SLJV
Bolivia,San Ignacio De Velasco,San Ignacio De Velasco,SNG,SLSI
Bolivia,San Ignacio De M,San Ignacio De M,SNM,SLSM
Bolivia,Santa Rosa,Santa Rosa,SRB,SLSR
Bolivia,San Ramon,San Ramon,SRD,SLRA
Bolivia,Sucre,Juana Azurduy de Padilla,SRE,SLSU
Bolivia,San Borja,Capitan G Q Guardia,SRJ,SLSB
Bolivia,Santa Cruz,El Trompillo,SRZ,SLET
Bolivia,Trinidad,Trinidad,TDD,SLTR
Bolivia,Tarija,Tarija,TJA,SLTJ
Bolivia,Villamontes,Villamontes,VLM,SLVM
Bolivia,Santa Cruz,Viru Viru Intl,VVI,SLVR
Ukraine,Chernigov,Chernigov,CEJ,UKKL
Ukraine,Cherkassy,Cherkassy,CKC,UKKE
Ukraine,Chernovtsy,Chernovtsy,CWC,UKLN
Ukraine,Dnepropetrovsk,Dnepropetrovsk,DNK,UKDD
Ukraine,Donetsk,Donetsk International Airport,DOK,UKCC
Ukraine,Berdyansk,Berdyansk,ERD,UKDB
Ukraine,Khmelnitskiy,Khmelnitskiy,HMJ,UKLH
Ukraine,Kharkov,Kharkov,HRK,UKHH
Ukraine,Kiev,Zhulhany,IEV,UKKK
Ukraine,Ivano-Frankovsk,Ivano-Frankovsk,IFO,UKLI
Ukraine,Borispol,Borispol,KBP,UKBB
Ukraine,Kamenets-podolskiy,Kamenets-podolskiy,KCP,
Ukraine,Kirovograd,Kirovograd,KGO,UKKG
Ukraine,Kerch,Kerch,KHC,UKFK
Ukraine,Kherson,Kherson,KHE,UKOH
Ukraine,Kremenchug,Kremenchug,KHU,
Ukraine,Kramatorsk,Kramatorsk,KRQ,UKCK
Ukraine,Krivoy Rog,Krivoy Rog,KWG,UKDR
Ukraine,Lviv,Sknilow,LWO,UKLL
Ukraine,Mariupol,Mariupol,MPW,UKCM
Ukraine,Mirgorod,Mirgorod,MXR,
Ukraine,Nikolaev,Nikolaev,NLV,UKON
Ukraine,Odessa,Odessa International,ODS,UKOO
Ukraine,Zaporozhye,Zaporozhye,OZH,UKDE
Ukraine,Poltava,Poltava,PLV,UKHP
Ukraine,Rovno,Rovno,RWN,UKLR
Ukraine,Severodoneck,Severodoneck,SEV,UKCS
Ukraine,Simferopol,Simferopol,SIP,UKFF
Ukraine,Ternopol,Ternopol,TNL,UKLT
Ukraine,Lutsk,Lutsk,UCK,UKLC
Ukraine,Uzhgorod,Uzhgorod,UDJ,UKLU
Ukraine,Sevastopol,Belbek,UKS,
Ukraine,Sumy,Sumy,UMY,UKHS
Ukraine,Vinnica,Vinnica,VIN,UKWW
Ukraine,Lugansk,Lugansk,VSG,UKCW
Ukraine,Zhitomir,Zhitomir Airport,ZTR,
Bahamas,Andros Town,Andros Town,ASD,MYAF
Bahamas,Bimini,International,BIM,MYBS
Bahamas,Cat Island,New Bight,CAT,MYCB
Bahamas,Chub Cay,Chub Cay,CCZ,MYBC
Bahamas,Cape Eleuthera,Cape Eleuthera,CEL,MYEC
Bahamas,Cherokee,Kegelman Af,CKA,KCKA
Bahamas,Congo Town,Congo Town,COX,MYAK
Bahamas,Cat Cays,Cat Cays,CXY,MYCC
Bahamas,Duncan Town,Duncan Town,DCT,MYRD
Bahamas,North Eleuthera,International,ELH,MYEH
Bahamas,Grand Bahama,Auxiliary Airfield,GBI,MYGM
Bahamas,George Town,Exuma International,GGT,MYEF
Bahamas,Governors Harbour,Governors Harbour,GHB,MYEM
Bahamas,Great Harbour,Great Harbour,GHC,MYBG
Bahamas,Green Turtle,Green Turtle,GTC,
Bahamas,Harbour Island,Harbour Island,HBI,KHBI
Bahamas,Long Island,Deadmans Cay,LGI,MYLD
Bahamas,Mangrove Cay,Mangrove Cay,MAY,MYAB
Bahamas,Marsh Harbour,International,MHH,MYAM
Bahamas,Nassau,Nassau International,NAS,MYNN
Bahamas,New Bight,New Bight,NET,
Bahamas,Bimini,North SPB,NSB,
Bahamas,Nassau,Paradise Island,PID,MYPI
Bahamas,Powell Point,Powell Point,PPO,
Bahamas,Rum Cay,Rum Cay,RCY,MYRP
Bahamas,Rock Sound,S Eleuthera,RSD,MYER
Bahamas,San Andros,San Andros,SAQ,MYAN
Bahamas,Stella Maris,Estate Airstrip,SML,MYLS
Bahamas,Spanish Wells,Spanish Wells,SWL,
Bahamas,The Bight,New Bright,TBI,
Bahamas,"Treasure Cay, Ibaco Islands",Treasure Cay,TCB,MYAT
Bahamas,Staniel Cay,Staniel Cay,TYM,MYES
Bahamas,South Andros,South Andros,TZN,
Bahamas,West End,West End,WTD,MYGW
Bahamas,Nassau,Paradise Island Seaplane Base,WZY,
Bahamas,San Salvador,San Salvador,ZSA,MYSM
Cote D&#039;Ivoire,Abidjan,Felix Houphouet Boigny,ABJ,DIAP
Cote D&#039;Ivoire,Aboisso,Aboisso,ABO,DIAO
Cote D&#039;Ivoire,Yamoussoukro,Yamoussoukro,ASK,DIYO
Cote D&#039;Ivoire,Bereby,Hkg,BBV,DIGN
Cote D&#039;Ivoire,Bondoukou,Bondoukou,BDK,DIBU
Cote D&#039;Ivoire,Bongouanou,Bongouanou,BGG,
Cote D&#039;Ivoire,Bouna,Bouna,BQO,DIBN
Cote D&#039;Ivoire,Borotou,Borotou,BRZ,
Cote D&#039;Ivoire,Buyo,Buyo,BUU,
Cote D&#039;Ivoire,Boundiali,Boundiali,BXI,DIBI
Cote D&#039;Ivoire,Bouake,Bouake,BYK,DIBK
Cote D&#039;Ivoire,Dimbokro,Dimbokro,DIM,DIDK
Cote D&#039;Ivoire,Divo,Divo,DIV,DIDV
Cote D&#039;Ivoire,Daloa,Daloa,DJO,DIDL
Cote D&#039;Ivoire,Danane,Danane,DNC,
Cote D&#039;Ivoire,Ferkessedougou,Ferkessedougou,FEK,DIFK
Cote D&#039;Ivoire,Gagnoa,Gagnoa,GGN,DIGA
Cote D&#039;Ivoire,Guiglo,Guiglo,GGO,DIGL
Cote D&#039;Ivoire,Korhogo,Korhogo,HGO,DIKO
Cote D&#039;Ivoire,Kaadedhdhoo,Kaadedhdhoo,KDM,VRMT
Cote D&#039;Ivoire,Odienne,Odienne,KEO,DIOD
Cote D&#039;Ivoire,Katiola,Katiola,KTC,
Cote D&#039;Ivoire,Lakota,Lakota,LKT,
Cote D&#039;Ivoire,Man,Man,MJC,DIMN
Cote D&#039;Ivoire,Mankono,Mankono,MOK,
Cote D&#039;Ivoire,Ouango Fitini,Ouango Fitini,OFI,DIOF
Cote D&#039;Ivoire,Abengourou,Abengourou,OGO,DIAU
Cote D&#039;Ivoire,Seguela,Seguela,SEO,DISG
Cote D&#039;Ivoire,San Pedro,Catalina SPB,SPQ,KSPQ
Cote D&#039;Ivoire,San Pedro,San Pedro,SPY,DISP
Cote D&#039;Ivoire,Taabo,Taabo,TBX,KFOE
Cote D&#039;Ivoire,Tingrela,Tingrela,TGX,MMTG
Cote D&#039;Ivoire,Touba,Touba,TOZ,DITM
Cote D&#039;Ivoire,Tabou,Tabou,TXU,DITB
Cote D&#039;Ivoire,Sassandra,Sassandra,ZSS,DISS
Cote D&#039;Ivoire,Zuenoula,Zuenoula,ZUE,
Saudi Arabia,Al-Baha,Al-Aqiq,ABT,OEBA
Saudi Arabia,Abha,Abha,AHB,OEAB
Saudi Arabia,Sakaka Al Jouf,Jouf,AJF,OESK
Saudi Arabia,Al Kharj,Prince Sultan Air Base,AKH,OEPS
Saudi Arabia,Qaisumah,Qaisumah,AQI,OEPA
Saudi Arabia,Bisha,Bisha,BHH,OEBH
Saudi Arabia,Dhahran,Dhahran,DHA,OEDR
Saudi Arabia,Dawadmi,Dawadmi,DWD,OEDW
Saudi Arabia,Nejran,Nejran,EAM,OENG
Saudi Arabia,Wedjh,Wedjh,EJH,OEWJ
Saudi Arabia,Buraidah,Gassim Regional Airport,ELQ,OEGS
Saudi Arabia,Jazan,Jazan,GIZ,OEGN
Saudi Arabia,Hail,Hail,HAS,OEHL
Saudi Arabia,Habi,Habi,HBD,DIAP
Saudi Arabia,Hafr Albatin,Hafr Albatin,HBT,
Saudi Arabia,Alahsa,Alahsa,HOF,OEAH
Saudi Arabia,Jeddah,King Abdulaziz International,JED,OEJN
Saudi Arabia,King Khalid Mil. City,King Khalid Military,KMC,OEKK
Saudi Arabia,Khamis Mushait,Khamis Mushait,KMX,OEKM
Saudi Arabia,Madinah,Mohammad Bin Abdulaziz,MED,OEMA
Saudi Arabia,Majma,Majma,MJH,
Saudi Arabia,Arar,Arar,RAE,OERR
Saudi Arabia,Rafha,Rafha,RAH,OERF
Saudi Arabia,Riyadh,King Khaled Intl,RUH,OERK
Saudi Arabia,Sharurah,Sharurah,SHW,OESH
Saudi Arabia,Sulayel,Sulayel,SLF,OESL
Saudi Arabia,Taif,Taif,TIF,OETF
Saudi Arabia,Turaif,Turaif,TUI,OETR
Saudi Arabia,Tabuk,Tabuk,TUU,OETB
Saudi Arabia,Gurayat,Gurayat,URY,OEGT
Saudi Arabia,Unayzah,Unayzah,UZH,
Saudi Arabia,Wadi Ad Dawasir,Wadi Ad Dawasir,WAE,OEWD
Saudi Arabia,Dammam,Dammam Port,XZF,
Saudi Arabia,Yanbu,Yanbu,YNB,OEYN
Saudi Arabia,Zilfi,Zilfi,ZUL,OEZL
